area_code,reference_area,area_type,year,dwelling_type,value,units
S12000020,Moray,local authority,2005,House,170,dwellings
S12000020,Moray,local authority,1999,House,136,dwellings
S12000020,Moray,local authority,2003,House,161,dwellings
S12000020,Moray,local authority,2001,House,136,dwellings
S12000020,Moray,local authority,1998,House,103,dwellings
S12000020,Moray,local authority,2002,House,178,dwellings
S12000020,Moray,local authority,1999,All,164,dwellings
S12000020,Moray,local authority,1998,All,120,dwellings
S12000020,Moray,local authority,1997,All,252,dwellings
S12000020,Moray,local authority,1996,All,183,dwellings
S12000020,Moray,local authority,1992,All,257,dwellings
S12000020,Moray,local authority,2004,House,162,dwellings
S12000020,Moray,local authority,1993,All,311,dwellings
S12000020,Moray,local authority,2002,All,203,dwellings
S12000020,Moray,local authority,1981,All,220,dwellings
S12000020,Moray,local authority,2000,All,158,dwellings
S12000020,Moray,local authority,2003,All,181,dwellings
S12000020,Moray,local authority,1983,All,282,dwellings
S12000020,Moray,local authority,1982,All,156,dwellings
S12000020,Moray,local authority,1980,All,86,dwellings
S12000020,Moray,local authority,2005,All,196,dwellings
S12000020,Moray,local authority,2004,All,194,dwellings
S12000020,Moray,local authority,1995,All,270,dwellings
S12000020,Moray,local authority,1994,All,374,dwellings
S12000020,Moray,local authority,1980,Flat,0,dwellings
S12000020,Moray,local authority,2001,All,147,dwellings
S12000020,Moray,local authority,1981,Flat,5,dwellings
S12000020,Moray,local authority,1981,House,215,dwellings
S12000020,Moray,local authority,1992,House,240,dwellings
S12000020,Moray,local authority,1991,House,209,dwellings
S12000020,Moray,local authority,1990,House,250,dwellings
S12000020,Moray,local authority,1995,House,239,dwellings
S12000020,Moray,local authority,1989,House,350,dwellings
S12000020,Moray,local authority,1995,Flat,31,dwellings
S12000020,Moray,local authority,1998,Flat,17,dwellings
S12000020,Moray,local authority,1996,Flat,22,dwellings
S12000020,Moray,local authority,1980,House,86,dwellings
S12000020,Moray,local authority,1997,Flat,38,dwellings
S12000020,Moray,local authority,1985,House,296,dwellings
S12000020,Moray,local authority,1984,House,282,dwellings
S12000020,Moray,local authority,1982,House,149,dwellings
S12000020,Moray,local authority,1993,House,290,dwellings
S12000020,Moray,local authority,1994,House,336,dwellings
S12000020,Moray,local authority,1986,House,255,dwellings
S12000020,Moray,local authority,1988,House,336,dwellings
S12000020,Moray,local authority,1996,House,161,dwellings
S12000020,Moray,local authority,1983,House,277,dwellings
S12000020,Moray,local authority,1987,House,258,dwellings
S12000020,Moray,local authority,1983,Flat,5,dwellings
S12000020,Moray,local authority,1987,Flat,14,dwellings
S12000020,Moray,local authority,1982,Flat,7,dwellings
S12000020,Moray,local authority,2002,Flat,25,dwellings
S12000020,Moray,local authority,2004,Flat,32,dwellings
S12000020,Moray,local authority,1988,Flat,43,dwellings
S12000020,Moray,local authority,1984,Flat,5,dwellings
S12000020,Moray,local authority,2005,Flat,26,dwellings
S12000020,Moray,local authority,1985,Flat,8,dwellings
S12000020,Moray,local authority,1986,All,269,dwellings
S12000020,Moray,local authority,1986,Flat,14,dwellings
S12000020,Moray,local authority,1990,Flat,31,dwellings
S12000020,Moray,local authority,1999,Flat,28,dwellings
S12000020,Moray,local authority,1991,Flat,29,dwellings
S12000020,Moray,local authority,2000,Flat,20,dwellings
S12000020,Moray,local authority,2001,Flat,11,dwellings
S12000020,Moray,local authority,1992,Flat,17,dwellings
S12000020,Moray,local authority,1994,Flat,38,dwellings
S12000020,Moray,local authority,2003,Flat,20,dwellings
S12000020,Moray,local authority,1989,Flat,46,dwellings
S12000020,Moray,local authority,1993,Flat,21,dwellings
S12000021,North Ayrshire,local authority,1986,Flat,41,dwellings
S12000021,North Ayrshire,local authority,1985,Flat,15,dwellings
S12000021,North Ayrshire,local authority,1988,Flat,171,dwellings
S12000021,North Ayrshire,local authority,1984,Flat,18,dwellings
S12000021,North Ayrshire,local authority,1983,Flat,9,dwellings
S12000021,North Ayrshire,local authority,1982,Flat,13,dwellings
S12000021,North Ayrshire,local authority,1981,Flat,12,dwellings
S12000021,North Ayrshire,local authority,1987,Flat,60,dwellings
S12000021,North Ayrshire,local authority,1989,Flat,196,dwellings
S12000021,North Ayrshire,local authority,1980,Flat,33,dwellings
S12000021,North Ayrshire,local authority,2002,Flat,95,dwellings
S12000021,North Ayrshire,local authority,2001,Flat,77,dwellings
S12000021,North Ayrshire,local authority,1991,Flat,142,dwellings
S12000021,North Ayrshire,local authority,2000,Flat,86,dwellings
S12000021,North Ayrshire,local authority,1999,Flat,76,dwellings
S12000021,North Ayrshire,local authority,1998,Flat,64,dwellings
S12000021,North Ayrshire,local authority,1997,Flat,81,dwellings
S12000021,North Ayrshire,local authority,1996,Flat,73,dwellings
S12000021,North Ayrshire,local authority,2004,Flat,103,dwellings
S12000021,North Ayrshire,local authority,1993,Flat,112,dwellings
S12000021,North Ayrshire,local authority,2003,Flat,135,dwellings
S12000021,North Ayrshire,local authority,2005,Flat,122,dwellings
S12000021,North Ayrshire,local authority,1990,Flat,233,dwellings
S12000021,North Ayrshire,local authority,1992,Flat,117,dwellings
S12000021,North Ayrshire,local authority,1995,Flat,119,dwellings
S12000021,North Ayrshire,local authority,1994,Flat,97,dwellings
S12000021,North Ayrshire,local authority,2001,All,387,dwellings
S12000021,North Ayrshire,local authority,2000,All,420,dwellings
S12000021,North Ayrshire,local authority,1999,All,391,dwellings
S12000021,North Ayrshire,local authority,1998,All,341,dwellings
S12000021,North Ayrshire,local authority,1986,All,480,dwellings
S12000021,North Ayrshire,local authority,1989,All,1250,dwellings
S12000021,North Ayrshire,local authority,1987,All,613,dwellings
S12000021,North Ayrshire,local authority,1980,All,384,dwellings
S12000021,North Ayrshire,local authority,2003,All,579,dwellings
S12000021,North Ayrshire,local authority,1981,All,130,dwellings
S12000021,North Ayrshire,local authority,2005,All,481,dwellings
S12000021,North Ayrshire,local authority,2004,All,495,dwellings
S12000021,North Ayrshire,local authority,2002,All,492,dwellings
S12000021,North Ayrshire,local authority,1996,All,415,dwellings
S12000021,North Ayrshire,local authority,1991,All,609,dwellings
S12000021,North Ayrshire,local authority,1994,All,636,dwellings
S12000021,North Ayrshire,local authority,1997,All,434,dwellings
S12000021,North Ayrshire,local authority,1993,All,599,dwellings
S12000021,North Ayrshire,local authority,1992,All,595,dwellings
S12000021,North Ayrshire,local authority,1990,All,987,dwellings
S12000021,North Ayrshire,local authority,1983,All,262,dwellings
S12000021,North Ayrshire,local authority,1982,All,178,dwellings
S12000021,North Ayrshire,local authority,1988,All,1035,dwellings
S12000021,North Ayrshire,local authority,1984,All,307,dwellings
S12000021,North Ayrshire,local authority,1995,All,499,dwellings
S12000021,North Ayrshire,local authority,1985,All,274,dwellings
S12000021,North Ayrshire,local authority,1995,House,380,dwellings
S12000021,North Ayrshire,local authority,1992,House,478,dwellings
S12000021,North Ayrshire,local authority,2004,House,392,dwellings
S12000021,North Ayrshire,local authority,1994,House,539,dwellings
S12000021,North Ayrshire,local authority,1997,House,353,dwellings
S12000021,North Ayrshire,local authority,1998,House,277,dwellings
S12000021,North Ayrshire,local authority,1993,House,487,dwellings
S12000021,North Ayrshire,local authority,2002,House,397,dwellings
S12000021,North Ayrshire,local authority,1999,House,315,dwellings
S12000021,North Ayrshire,local authority,2001,House,310,dwellings
S12000021,North Ayrshire,local authority,2005,House,359,dwellings
S12000021,North Ayrshire,local authority,2003,House,444,dwellings
S12000021,North Ayrshire,local authority,2000,House,334,dwellings
S12000021,North Ayrshire,local authority,1980,House,351,dwellings
S12000021,North Ayrshire,local authority,1981,House,118,dwellings
S12000021,North Ayrshire,local authority,1991,House,467,dwellings
S12000021,North Ayrshire,local authority,1989,House,1054,dwellings
S12000021,North Ayrshire,local authority,1984,House,289,dwellings
S12000021,North Ayrshire,local authority,1982,House,165,dwellings
S12000021,North Ayrshire,local authority,1983,House,253,dwellings
S12000021,North Ayrshire,local authority,1987,House,553,dwellings
S12000021,North Ayrshire,local authority,1988,House,864,dwellings
S12000021,North Ayrshire,local authority,1996,House,342,dwellings
S12000021,North Ayrshire,local authority,1986,House,439,dwellings
S12000021,North Ayrshire,local authority,1990,House,754,dwellings
S12000021,North Ayrshire,local authority,1985,House,259,dwellings
S12000023,Orkney Islands,local authority,2001,Flat,1,dwellings
S12000023,Orkney Islands,local authority,1992,Flat,0,dwellings
S12000023,Orkney Islands,local authority,2002,Flat,2,dwellings
S12000023,Orkney Islands,local authority,2003,Flat,4,dwellings
S12000023,Orkney Islands,local authority,1995,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1996,Flat,3,dwellings
S12000023,Orkney Islands,local authority,1993,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1991,Flat,5,dwellings
S12000023,Orkney Islands,local authority,2000,All,29,dwellings
S12000023,Orkney Islands,local authority,1999,Flat,2,dwellings
S12000023,Orkney Islands,local authority,1990,All,43,dwellings
S12000023,Orkney Islands,local authority,2001,All,22,dwellings
S12000023,Orkney Islands,local authority,1997,Flat,3,dwellings
S12000023,Orkney Islands,local authority,1998,Flat,3,dwellings
S12000023,Orkney Islands,local authority,2000,Flat,4,dwellings
S12000023,Orkney Islands,local authority,1988,Flat,6,dwellings
S12000023,Orkney Islands,local authority,1980,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1989,Flat,9,dwellings
S12000023,Orkney Islands,local authority,1990,Flat,3,dwellings
S12000023,Orkney Islands,local authority,1983,Flat,1,dwellings
S12000023,Orkney Islands,local authority,1981,Flat,4,dwellings
S12000023,Orkney Islands,local authority,1982,Flat,0,dwellings
S12000023,Orkney Islands,local authority,2004,Flat,2,dwellings
S12000023,Orkney Islands,local authority,1986,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1994,Flat,4,dwellings
S12000023,Orkney Islands,local authority,2005,Flat,4,dwellings
S12000023,Orkney Islands,local authority,1984,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1985,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1987,Flat,0,dwellings
S12000023,Orkney Islands,local authority,1989,House,54,dwellings
S12000023,Orkney Islands,local authority,1988,House,47,dwellings
S12000023,Orkney Islands,local authority,1987,House,41,dwellings
S12000023,Orkney Islands,local authority,1986,House,22,dwellings
S12000023,Orkney Islands,local authority,2000,House,25,dwellings
S12000023,Orkney Islands,local authority,1999,House,43,dwellings
S12000023,Orkney Islands,local authority,1998,House,34,dwellings
S12000023,Orkney Islands,local authority,1997,House,39,dwellings
S12000023,Orkney Islands,local authority,2004,House,25,dwellings
S12000023,Orkney Islands,local authority,2003,House,30,dwellings
S12000023,Orkney Islands,local authority,2002,House,22,dwellings
S12000023,Orkney Islands,local authority,2001,House,21,dwellings
S12000023,Orkney Islands,local authority,1992,House,54,dwellings
S12000023,Orkney Islands,local authority,1991,House,48,dwellings
S12000023,Orkney Islands,local authority,1990,House,40,dwellings
S12000023,Orkney Islands,local authority,1995,All,19,dwellings
S12000023,Orkney Islands,local authority,1994,All,38,dwellings
S12000023,Orkney Islands,local authority,1993,All,36,dwellings
S12000023,Orkney Islands,local authority,1992,All,54,dwellings
S12000023,Orkney Islands,local authority,1988,All,53,dwellings
S12000023,Orkney Islands,local authority,1991,All,53,dwellings
S12000023,Orkney Islands,local authority,1989,All,63,dwellings
S12000023,Orkney Islands,local authority,1996,House,38,dwellings
S12000023,Orkney Islands,local authority,1995,House,19,dwellings
S12000023,Orkney Islands,local authority,1994,House,34,dwellings
S12000023,Orkney Islands,local authority,1993,House,36,dwellings
S12000023,Orkney Islands,local authority,2005,All,18,dwellings
S12000023,Orkney Islands,local authority,2004,All,27,dwellings
S12000023,Orkney Islands,local authority,2005,House,14,dwellings
S12000023,Orkney Islands,local authority,1985,All,22,dwellings
S12000023,Orkney Islands,local authority,1984,All,7,dwellings
S12000023,Orkney Islands,local authority,1998,All,37,dwellings
S12000023,Orkney Islands,local authority,1986,All,22,dwellings
S12000023,Orkney Islands,local authority,1987,All,41,dwellings
S12000023,Orkney Islands,local authority,2002,All,24,dwellings
S12000023,Orkney Islands,local authority,1997,All,42,dwellings
S12000023,Orkney Islands,local authority,2003,All,34,dwellings
S12000023,Orkney Islands,local authority,1999,All,45,dwellings
S12000023,Orkney Islands,local authority,1996,All,41,dwellings
S12000023,Orkney Islands,local authority,1980,House,0,dwellings
S12000023,Orkney Islands,local authority,1984,House,7,dwellings
S12000023,Orkney Islands,local authority,1982,House,21,dwellings
S12000023,Orkney Islands,local authority,1983,House,19,dwellings
S12000023,Orkney Islands,local authority,1985,House,22,dwellings
S12000023,Orkney Islands,local authority,1980,All,0,dwellings
S12000023,Orkney Islands,local authority,1983,All,20,dwellings
S12000023,Orkney Islands,local authority,1981,All,112,dwellings
S12000023,Orkney Islands,local authority,1981,House,108,dwellings
S12000023,Orkney Islands,local authority,1982,All,21,dwellings
S12000026,Scottish Borders,local authority,1980,All,28,dwellings
S12000026,Scottish Borders,local authority,1986,All,306,dwellings
S12000026,Scottish Borders,local authority,1991,All,238,dwellings
S12000026,Scottish Borders,local authority,1985,All,347,dwellings
S12000026,Scottish Borders,local authority,1989,All,494,dwellings
S12000026,Scottish Borders,local authority,1990,All,301,dwellings
S12000026,Scottish Borders,local authority,1992,All,261,dwellings
S12000026,Scottish Borders,local authority,2005,All,159,dwellings
S12000026,Scottish Borders,local authority,2002,All,220,dwellings
S12000026,Scottish Borders,local authority,1995,All,248,dwellings
S12000026,Scottish Borders,local authority,2004,All,167,dwellings
S12000026,Scottish Borders,local authority,2003,All,192,dwellings
S12000026,Scottish Borders,local authority,2001,All,173,dwellings
S12000026,Scottish Borders,local authority,1993,All,269,dwellings
S12000026,Scottish Borders,local authority,1996,All,182,dwellings
S12000026,Scottish Borders,local authority,1981,All,219,dwellings
S12000026,Scottish Borders,local authority,1984,All,466,dwellings
S12000026,Scottish Borders,local authority,1982,All,272,dwellings
S12000026,Scottish Borders,local authority,1983,All,357,dwellings
S12000026,Scottish Borders,local authority,1997,Flat,74,dwellings
S12000026,Scottish Borders,local authority,1999,Flat,53,dwellings
S12000026,Scottish Borders,local authority,1980,Flat,0,dwellings
S12000026,Scottish Borders,local authority,1994,Flat,114,dwellings
S12000026,Scottish Borders,local authority,1998,Flat,57,dwellings
S12000026,Scottish Borders,local authority,1987,Flat,79,dwellings
S12000026,Scottish Borders,local authority,1988,Flat,105,dwellings
S12000026,Scottish Borders,local authority,1989,Flat,143,dwellings
S12000026,Scottish Borders,local authority,1990,Flat,72,dwellings
S12000026,Scottish Borders,local authority,2000,Flat,41,dwellings
S12000026,Scottish Borders,local authority,2001,Flat,64,dwellings
S12000026,Scottish Borders,local authority,2002,Flat,74,dwellings
S12000026,Scottish Borders,local authority,2003,Flat,60,dwellings
S12000026,Scottish Borders,local authority,1995,Flat,83,dwellings
S12000026,Scottish Borders,local authority,1996,Flat,55,dwellings
S12000026,Scottish Borders,local authority,2005,Flat,69,dwellings
S12000026,Scottish Borders,local authority,2004,Flat,82,dwellings
S12000026,Scottish Borders,local authority,1997,All,236,dwellings
S12000026,Scottish Borders,local authority,2000,All,134,dwellings
S12000026,Scottish Borders,local authority,1984,Flat,38,dwellings
S12000026,Scottish Borders,local authority,1998,All,160,dwellings
S12000026,Scottish Borders,local authority,1987,All,364,dwellings
S12000026,Scottish Borders,local authority,1988,All,474,dwellings
S12000026,Scottish Borders,local authority,1999,All,131,dwellings
S12000026,Scottish Borders,local authority,1994,All,353,dwellings
S12000026,Scottish Borders,local authority,1991,Flat,71,dwellings
S12000026,Scottish Borders,local authority,1982,Flat,27,dwellings
S12000026,Scottish Borders,local authority,1992,Flat,68,dwellings
S12000026,Scottish Borders,local authority,1993,Flat,76,dwellings
S12000026,Scottish Borders,local authority,1985,Flat,29,dwellings
S12000026,Scottish Borders,local authority,1986,Flat,39,dwellings
S12000026,Scottish Borders,local authority,1983,Flat,18,dwellings
S12000026,Scottish Borders,local authority,1981,Flat,14,dwellings
S12000026,Scottish Borders,local authority,2005,House,90,dwellings
S12000026,Scottish Borders,local authority,2004,House,85,dwellings
S12000026,Scottish Borders,local authority,2003,House,132,dwellings
S12000026,Scottish Borders,local authority,2002,House,146,dwellings
S12000026,Scottish Borders,local authority,1986,House,267,dwellings
S12000026,Scottish Borders,local authority,1985,House,318,dwellings
S12000026,Scottish Borders,local authority,1984,House,428,dwellings
S12000026,Scottish Borders,local authority,2000,House,93,dwellings
S12000026,Scottish Borders,local authority,1996,House,127,dwellings
S12000026,Scottish Borders,local authority,2001,House,109,dwellings
S12000026,Scottish Borders,local authority,1998,House,103,dwellings
S12000026,Scottish Borders,local authority,1997,House,162,dwellings
S12000026,Scottish Borders,local authority,1995,House,165,dwellings
S12000026,Scottish Borders,local authority,1993,House,193,dwellings
S12000026,Scottish Borders,local authority,1988,House,369,dwellings
S12000026,Scottish Borders,local authority,1994,House,239,dwellings
S12000026,Scottish Borders,local authority,1990,House,229,dwellings
S12000026,Scottish Borders,local authority,1989,House,351,dwellings
S12000026,Scottish Borders,local authority,1987,House,285,dwellings
S12000026,Scottish Borders,local authority,1980,House,28,dwellings
S12000026,Scottish Borders,local authority,1983,House,339,dwellings
S12000026,Scottish Borders,local authority,1981,House,205,dwellings
S12000026,Scottish Borders,local authority,1992,House,193,dwellings
S12000026,Scottish Borders,local authority,1991,House,167,dwellings
S12000026,Scottish Borders,local authority,1982,House,245,dwellings
S12000026,Scottish Borders,local authority,1999,House,78,dwellings
S12000027,Shetland Islands,local authority,2003,All,60,dwellings
S12000027,Shetland Islands,local authority,2004,All,33,dwellings
S12000027,Shetland Islands,local authority,1986,Flat,0,dwellings
S12000027,Shetland Islands,local authority,1987,Flat,3,dwellings
S12000027,Shetland Islands,local authority,1988,Flat,2,dwellings
S12000027,Shetland Islands,local authority,2002,All,85,dwellings
S12000027,Shetland Islands,local authority,1999,All,108,dwellings
S12000027,Shetland Islands,local authority,2001,All,54,dwellings
S12000027,Shetland Islands,local authority,2005,All,50,dwellings
S12000027,Shetland Islands,local authority,2000,All,71,dwellings
S12000027,Shetland Islands,local authority,1991,All,32,dwellings
S12000027,Shetland Islands,local authority,1992,All,32,dwellings
S12000027,Shetland Islands,local authority,1994,All,65,dwellings
S12000027,Shetland Islands,local authority,1998,All,48,dwellings
S12000027,Shetland Islands,local authority,1997,All,59,dwellings
S12000027,Shetland Islands,local authority,1985,Flat,3,dwellings
S12000027,Shetland Islands,local authority,1989,House,26,dwellings
S12000027,Shetland Islands,local authority,1983,Flat,7,dwellings
S12000027,Shetland Islands,local authority,2005,House,42,dwellings
S12000027,Shetland Islands,local authority,1993,All,49,dwellings
S12000027,Shetland Islands,local authority,2003,Flat,9,dwellings
S12000027,Shetland Islands,local authority,1997,Flat,9,dwellings
S12000027,Shetland Islands,local authority,2002,Flat,2,dwellings
S12000027,Shetland Islands,local authority,1996,Flat,4,dwellings
S12000027,Shetland Islands,local authority,1998,Flat,3,dwellings
S12000027,Shetland Islands,local authority,2005,Flat,8,dwellings
S12000027,Shetland Islands,local authority,1980,All,0,dwellings
S12000027,Shetland Islands,local authority,2004,Flat,2,dwellings
S12000027,Shetland Islands,local authority,1981,All,46,dwellings
S12000027,Shetland Islands,local authority,1982,All,66,dwellings
S12000027,Shetland Islands,local authority,1991,Flat,0,dwellings
S12000027,Shetland Islands,local authority,1992,Flat,4,dwellings
S12000027,Shetland Islands,local authority,1980,Flat,0,dwellings
S12000027,Shetland Islands,local authority,1990,Flat,1,dwellings
S12000027,Shetland Islands,local authority,1989,Flat,7,dwellings
S12000027,Shetland Islands,local authority,2001,Flat,6,dwellings
S12000027,Shetland Islands,local authority,1999,Flat,12,dwellings
S12000027,Shetland Islands,local authority,2000,Flat,8,dwellings
S12000027,Shetland Islands,local authority,1982,Flat,0,dwellings
S12000027,Shetland Islands,local authority,1981,Flat,0,dwellings
S12000027,Shetland Islands,local authority,1994,House,61,dwellings
S12000027,Shetland Islands,local authority,1993,House,45,dwellings
S12000027,Shetland Islands,local authority,1991,House,32,dwellings
S12000027,Shetland Islands,local authority,2004,House,31,dwellings
S12000027,Shetland Islands,local authority,2003,House,51,dwellings
S12000027,Shetland Islands,local authority,2002,House,83,dwellings
S12000027,Shetland Islands,local authority,1995,House,52,dwellings
S12000027,Shetland Islands,local authority,1997,House,50,dwellings
S12000027,Shetland Islands,local authority,1988,All,41,dwellings
S12000027,Shetland Islands,local authority,1992,House,28,dwellings
S12000027,Shetland Islands,local authority,1996,House,37,dwellings
S12000027,Shetland Islands,local authority,1981,House,46,dwellings
S12000027,Shetland Islands,local authority,1988,House,39,dwellings
S12000027,Shetland Islands,local authority,1982,House,66,dwellings
S12000027,Shetland Islands,local authority,1990,House,33,dwellings
S12000027,Shetland Islands,local authority,1987,House,33,dwellings
S12000027,Shetland Islands,local authority,1998,House,45,dwellings
S12000027,Shetland Islands,local authority,2001,House,48,dwellings
S12000027,Shetland Islands,local authority,1999,House,96,dwellings
S12000027,Shetland Islands,local authority,1980,House,0,dwellings
S12000027,Shetland Islands,local authority,2000,House,63,dwellings
S12000027,Shetland Islands,local authority,1985,All,28,dwellings
S12000027,Shetland Islands,local authority,1986,House,28,dwellings
S12000027,Shetland Islands,local authority,1985,House,25,dwellings
S12000027,Shetland Islands,local authority,1984,House,24,dwellings
S12000027,Shetland Islands,local authority,1984,Flat,1,dwellings
S12000027,Shetland Islands,local authority,1983,House,62,dwellings
S12000027,Shetland Islands,local authority,1989,All,33,dwellings
S12000027,Shetland Islands,local authority,1983,All,69,dwellings
S12000027,Shetland Islands,local authority,1984,All,25,dwellings
S12000027,Shetland Islands,local authority,1990,All,34,dwellings
S12000027,Shetland Islands,local authority,1987,All,36,dwellings
S12000027,Shetland Islands,local authority,1986,All,28,dwellings
S12000027,Shetland Islands,local authority,1995,All,58,dwellings
S12000027,Shetland Islands,local authority,1996,All,41,dwellings
S12000027,Shetland Islands,local authority,1994,Flat,4,dwellings
S12000027,Shetland Islands,local authority,1993,Flat,4,dwellings
S12000027,Shetland Islands,local authority,1995,Flat,6,dwellings
S12000028,South Ayrshire,local authority,1983,Flat,17,dwellings
S12000028,South Ayrshire,local authority,1996,Flat,81,dwellings
S12000028,South Ayrshire,local authority,1986,Flat,43,dwellings
S12000028,South Ayrshire,local authority,1981,Flat,14,dwellings
S12000028,South Ayrshire,local authority,1994,Flat,273,dwellings
S12000028,South Ayrshire,local authority,1992,Flat,165,dwellings
S12000028,South Ayrshire,local authority,1993,Flat,174,dwellings
S12000028,South Ayrshire,local authority,1982,Flat,14,dwellings
S12000028,South Ayrshire,local authority,1995,Flat,182,dwellings
S12000028,South Ayrshire,local authority,1984,Flat,34,dwellings
S12000028,South Ayrshire,local authority,1991,Flat,107,dwellings
S12000028,South Ayrshire,local authority,1998,Flat,125,dwellings
S12000028,South Ayrshire,local authority,2004,Flat,116,dwellings
S12000028,South Ayrshire,local authority,1997,Flat,115,dwellings
S12000028,South Ayrshire,local authority,1999,Flat,80,dwellings
S12000028,South Ayrshire,local authority,2005,House,158,dwellings
S12000028,South Ayrshire,local authority,2003,House,311,dwellings
S12000028,South Ayrshire,local authority,2003,Flat,159,dwellings
S12000028,South Ayrshire,local authority,2005,Flat,89,dwellings
S12000028,South Ayrshire,local authority,2000,House,141,dwellings
S12000028,South Ayrshire,local authority,1999,House,165,dwellings
S12000028,South Ayrshire,local authority,1980,Flat,16,dwellings
S12000028,South Ayrshire,local authority,2004,House,264,dwellings
S12000028,South Ayrshire,local authority,2002,Flat,81,dwellings
S12000028,South Ayrshire,local authority,2001,Flat,71,dwellings
S12000028,South Ayrshire,local authority,2002,House,199,dwellings
S12000028,South Ayrshire,local authority,2000,Flat,74,dwellings
S12000028,South Ayrshire,local authority,1991,House,200,dwellings
S12000028,South Ayrshire,local authority,1990,House,421,dwellings
S12000028,South Ayrshire,local authority,2002,All,280,dwellings
S12000028,South Ayrshire,local authority,1989,House,605,dwellings
S12000028,South Ayrshire,local authority,1985,House,327,dwellings
S12000028,South Ayrshire,local authority,1988,House,604,dwellings
S12000028,South Ayrshire,local authority,1986,House,357,dwellings
S12000028,South Ayrshire,local authority,1992,All,448,dwellings
S12000028,South Ayrshire,local authority,1991,All,307,dwellings
S12000028,South Ayrshire,local authority,1989,All,836,dwellings
S12000028,South Ayrshire,local authority,2000,All,215,dwellings
S12000028,South Ayrshire,local authority,2003,All,470,dwellings
S12000028,South Ayrshire,local authority,2001,All,234,dwellings
S12000028,South Ayrshire,local authority,1982,House,134,dwellings
S12000028,South Ayrshire,local authority,1981,House,111,dwellings
S12000028,South Ayrshire,local authority,1995,House,273,dwellings
S12000028,South Ayrshire,local authority,1994,House,393,dwellings
S12000028,South Ayrshire,local authority,1983,House,239,dwellings
S12000028,South Ayrshire,local authority,1980,House,216,dwellings
S12000028,South Ayrshire,local authority,1984,House,275,dwellings
S12000028,South Ayrshire,local authority,1996,House,161,dwellings
S12000028,South Ayrshire,local authority,1998,House,218,dwellings
S12000028,South Ayrshire,local authority,1987,House,433,dwellings
S12000028,South Ayrshire,local authority,1993,House,346,dwellings
S12000028,South Ayrshire,local authority,1992,House,283,dwellings
S12000028,South Ayrshire,local authority,1997,House,222,dwellings
S12000028,South Ayrshire,local authority,1981,All,125,dwellings
S12000028,South Ayrshire,local authority,1984,All,309,dwellings
S12000028,South Ayrshire,local authority,1987,All,548,dwellings
S12000028,South Ayrshire,local authority,1982,All,148,dwellings
S12000028,South Ayrshire,local authority,2005,All,247,dwellings
S12000028,South Ayrshire,local authority,2004,All,380,dwellings
S12000028,South Ayrshire,local authority,1983,All,256,dwellings
S12000028,South Ayrshire,local authority,1985,Flat,28,dwellings
S12000028,South Ayrshire,local authority,1989,Flat,231,dwellings
S12000028,South Ayrshire,local authority,1987,Flat,115,dwellings
S12000028,South Ayrshire,local authority,1988,Flat,216,dwellings
S12000028,South Ayrshire,local authority,2001,House,163,dwellings
S12000028,South Ayrshire,local authority,1990,Flat,253,dwellings
S12000028,South Ayrshire,local authority,1980,All,232,dwellings
S12000028,South Ayrshire,local authority,1998,All,343,dwellings
S12000028,South Ayrshire,local authority,1986,All,400,dwellings
S12000028,South Ayrshire,local authority,1996,All,242,dwellings
S12000028,South Ayrshire,local authority,1997,All,337,dwellings
S12000028,South Ayrshire,local authority,1999,All,245,dwellings
S12000028,South Ayrshire,local authority,1994,All,666,dwellings
S12000028,South Ayrshire,local authority,1995,All,455,dwellings
S12000028,South Ayrshire,local authority,1990,All,674,dwellings
S12000028,South Ayrshire,local authority,1988,All,820,dwellings
S12000028,South Ayrshire,local authority,1985,All,355,dwellings
S12000028,South Ayrshire,local authority,1993,All,520,dwellings
S12000029,South Lanarkshire,local authority,2005,House,500,dwellings
S12000029,South Lanarkshire,local authority,1995,House,994,dwellings
S12000029,South Lanarkshire,local authority,2004,House,694,dwellings
S12000029,South Lanarkshire,local authority,1993,House,757,dwellings
S12000029,South Lanarkshire,local authority,1996,House,598,dwellings
S12000029,South Lanarkshire,local authority,2003,House,1020,dwellings
S12000029,South Lanarkshire,local authority,2002,House,827,dwellings
S12000029,South Lanarkshire,local authority,2001,House,597,dwellings
S12000029,South Lanarkshire,local authority,2000,House,741,dwellings
S12000029,South Lanarkshire,local authority,1999,All,1151,dwellings
S12000029,South Lanarkshire,local authority,1998,All,1165,dwellings
S12000029,South Lanarkshire,local authority,2000,All,1098,dwellings
S12000029,South Lanarkshire,local authority,2001,All,877,dwellings
S12000029,South Lanarkshire,local authority,1998,House,705,dwellings
S12000029,South Lanarkshire,local authority,1994,House,1066,dwellings
S12000029,South Lanarkshire,local authority,1997,House,921,dwellings
S12000029,South Lanarkshire,local authority,1999,House,722,dwellings
S12000029,South Lanarkshire,local authority,1994,All,1727,dwellings
S12000029,South Lanarkshire,local authority,1997,All,1407,dwellings
S12000029,South Lanarkshire,local authority,1983,House,1131,dwellings
