area_code,reference_area,area_type,year,sector,energy_type,value,units
S12000019,Midlothian,Local Authority,2017,Public Sector,Petroleum Products,0.1149307303,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Public Sector,Petroleum Products,3.9151674289,GWh
S12000010,East Lothian,Local Authority,2005,Public Sector,Coal,1.3148695758,GWh
S12000005,Clackmannanshire,Local Authority,2018,Public Sector,Coal,0.123948423,GWh
S12000050,North Lanarkshire,Local Authority,2017,Public Sector,Petroleum Products,1.4578884425,GWh
S12000041,Angus,Local Authority,2011,Public Sector,Coal,1.6786383912,GWh
S12000040,West Lothian,Local Authority,2017,Public Sector,Coal,0.1249423228,GWh
S12000006,Dumfries and Galloway,Local Authority,2012,Public Sector,Coal,6.3647278751,GWh
S12000005,Clackmannanshire,Local Authority,2017,Public Sector,Coal,0.1144265931,GWh
S12000008,East Ayrshire,Local Authority,2013,Public Sector,Coal,2.2949290594,GWh
S12000005,Clackmannanshire,Local Authority,2017,Public Sector,Petroleum Products,0.0488416736,GWh
S12000011,East Renfrewshire,Local Authority,2011,Public Sector,Petroleum Products,0.3506472679,GWh
S12000008,East Ayrshire,Local Authority,2018,Public Sector,Coal,0.4497133176,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Public Sector,Coal,7.4449512454,GWh
S12000040,West Lothian,Local Authority,2014,Public Sector,Petroleum Products,0.2696307341,GWh
S12000008,East Ayrshire,Local Authority,2013,Public Sector,Petroleum Products,0.4072823441,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Public Sector,Coal,7.2484451597,GWh
S12000005,Clackmannanshire,Local Authority,2018,Public Sector,Petroleum Products,0.0531234791,GWh
S12000040,West Lothian,Local Authority,2014,Public Sector,Coal,0.7700323367,GWh
S12000008,East Ayrshire,Local Authority,2018,Public Sector,Petroleum Products,0.9037948747,GWh
S12000011,East Renfrewshire,Local Authority,2014,Public Sector,Petroleum Products,0.0901004361,GWh
S12000011,East Renfrewshire,Local Authority,2010,Public Sector,Petroleum Products,0.133025859,GWh
S12000006,Dumfries and Galloway,Local Authority,2012,Public Sector,Petroleum Products,1.5465711699,GWh
S12000010,East Lothian,Local Authority,2006,Public Sector,Petroleum Products,2.6772920351,GWh
S12000018,Inverclyde,Local Authority,2005,Public Sector,Coal,0,GWh
S12000011,East Renfrewshire,Local Authority,2010,Public Sector,Coal,0,GWh
S12000005,Clackmannanshire,Local Authority,2016,Public Sector,Coal,0.0908597821,GWh
S12000040,West Lothian,Local Authority,2013,Public Sector,Coal,0.7473154112,GWh
S12000050,North Lanarkshire,Local Authority,2016,Public Sector,Petroleum Products,1.5132937159,GWh
S12000010,East Lothian,Local Authority,2007,Public Sector,Coal,0.9557784045,GWh
S12000008,East Ayrshire,Local Authority,2012,Public Sector,Coal,2.0709127321,GWh
S12000005,Clackmannanshire,Local Authority,2015,Public Sector,Petroleum Products,0.052608305,GWh
S12000019,Midlothian,Local Authority,2008,Public Sector,Petroleum Products,0.3871871346,GWh
S12000050,North Lanarkshire,Local Authority,2017,Public Sector,Coal,0.0185888919,GWh
S12000040,West Lothian,Local Authority,2013,Public Sector,Petroleum Products,0.158257237,GWh
S12000041,Angus,Local Authority,2011,Public Sector,Petroleum Products,0.5575286743,GWh
S12000011,East Renfrewshire,Local Authority,2016,Public Sector,Coal,0,GWh
S12000010,East Lothian,Local Authority,2005,Public Sector,Petroleum Products,4.296268852,GWh
S12000010,East Lothian,Local Authority,2006,Public Sector,Coal,1.1750273971,GWh
S12000042,Dundee City,Local Authority,2010,Public Sector,Coal,0.0041769378,GWh
S12000008,East Ayrshire,Local Authority,2012,Public Sector,Petroleum Products,0.9183075563,GWh
S12000005,Clackmannanshire,Local Authority,2016,Public Sector,Petroleum Products,0.0507441556,GWh
S12000042,Dundee City,Local Authority,2009,Public Sector,Coal,0.0040793737,GWh
S12000006,Dumfries and Galloway,Local Authority,2008,Public Sector,Coal,6.6844455302,GWh
S12000040,West Lothian,Local Authority,2015,Public Sector,Petroleum Products,0.4101092482,GWh
S12000008,East Ayrshire,Local Authority,2015,Public Sector,Petroleum Products,0.8652393662,GWh
S12000008,East Ayrshire,Local Authority,2014,Public Sector,Petroleum Products,0.6454439148,GWh
S12000042,Dundee City,Local Authority,2006,Public Sector,Petroleum Products,0.8749230508,GWh
S12000041,Angus,Local Authority,2009,Public Sector,Coal,1.5870062841,GWh
S12000006,Dumfries and Galloway,Local Authority,2007,Public Sector,Petroleum Products,6.8412718469,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Public Sector,Coal,7.1525545886,GWh
S12000041,Angus,Local Authority,2010,Public Sector,Coal,1.6409244063,GWh
S12000008,East Ayrshire,Local Authority,2016,Public Sector,Coal,0.3296601072,GWh
S12000017,Highland,Local Authority,2017,Public Sector,Coal,3.7709941219,GWh
S12000008,East Ayrshire,Local Authority,2015,Public Sector,Coal,0.3190543846,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Public Sector,Coal,6.9690357705,GWh
S12000019,Midlothian,Local Authority,2009,Public Sector,Petroleum Products,0.1941876917,GWh
S12000040,West Lothian,Local Authority,2016,Public Sector,Coal,0.0992097266,GWh
S12000041,Angus,Local Authority,2009,Public Sector,Petroleum Products,0.3304993164,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Public Sector,Petroleum Products,2.3091053549,GWh
S12000006,Dumfries and Galloway,Local Authority,2008,Public Sector,Petroleum Products,4.6247914987,GWh
S12000011,East Renfrewshire,Local Authority,2011,Public Sector,Coal,0,GWh
S12000011,East Renfrewshire,Local Authority,2015,Public Sector,Coal,0,GWh
S12000011,East Renfrewshire,Local Authority,2015,Public Sector,Petroleum Products,0.1388422778,GWh
S12000042,Dundee City,Local Authority,2006,Public Sector,Coal,0.0038798843,GWh
S12000042,Dundee City,Local Authority,2009,Public Sector,Petroleum Products,0.6012210143,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Public Sector,Petroleum Products,1.4862965201,GWh
S12000008,East Ayrshire,Local Authority,2017,Public Sector,Coal,0.4151659257,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Public Sector,Coal,6.5964978769,GWh
S12000008,East Ayrshire,Local Authority,2017,Public Sector,Petroleum Products,0.8385765678,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Public Sector,Petroleum Products,11.063639829,GWh
S12000017,Highland,Local Authority,2018,Public Sector,Petroleum Products,39.722694333,GWh
S12000050,North Lanarkshire,Local Authority,2018,Public Sector,Coal,0.0201357401,GWh
S12000006,Dumfries and Galloway,Local Authority,2007,Public Sector,Coal,7.5941203585,GWh
S12000050,North Lanarkshire,Local Authority,2018,Public Sector,Petroleum Products,1.5825855234,GWh
S12000040,West Lothian,Local Authority,2015,Public Sector,Coal,0.0996804625,GWh
S12000008,East Ayrshire,Local Authority,2016,Public Sector,Petroleum Products,0.8675542945,GWh
S12000041,Angus,Local Authority,2010,Public Sector,Petroleum Products,0.2118337511,GWh
S12000040,West Lothian,Local Authority,2016,Public Sector,Petroleum Products,0.3990909165,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Public Sector,Petroleum Products,6.7957441882,GWh
S12000008,East Ayrshire,Local Authority,2014,Public Sector,Coal,2.4501867333,GWh
S12000019,Midlothian,Local Authority,2008,Public Sector,Coal,1.607006558,GWh
S12000017,Highland,Local Authority,2017,Public Sector,Petroleum Products,39.211649094,GWh
S12000018,Inverclyde,Local Authority,2007,Public Sector,Petroleum Products,1.3039490756,GWh
S12000042,Dundee City,Local Authority,2005,Public Sector,Coal,0.0043855451,GWh
S12000010,East Lothian,Local Authority,2011,Public Sector,Coal,1.3647597288,GWh
S12000010,East Lothian,Local Authority,2011,Public Sector,Petroleum Products,1.6722662677,GWh
S12000050,North Lanarkshire,Local Authority,2014,Public Sector,Petroleum Products,1.0823660815,GWh
S12000005,Clackmannanshire,Local Authority,2009,Public Sector,Coal,0.6812545572,GWh
S12000040,West Lothian,Local Authority,2018,Public Sector,Coal,0.1353391939,GWh
S12000005,Clackmannanshire,Local Authority,2009,Public Sector,Petroleum Products,0.0851962512,GWh
S12000011,East Renfrewshire,Local Authority,2017,Public Sector,Petroleum Products,0.130415552,GWh
S12000050,North Lanarkshire,Local Authority,2015,Public Sector,Coal,0.0146474035,GWh
S12000040,West Lothian,Local Authority,2011,Public Sector,Coal,0.7661171786,GWh
S12000010,East Lothian,Local Authority,2010,Public Sector,Coal,1.3252249162,GWh
S12000006,Dumfries and Galloway,Local Authority,2014,Public Sector,Petroleum Products,1.0090373964,GWh
S12000005,Clackmannanshire,Local Authority,2011,Public Sector,Coal,0.7047688588,GWh
S12000008,East Ayrshire,Local Authority,2010,Public Sector,Petroleum Products,0.839217311,GWh
S12000041,Angus,Local Authority,2013,Public Sector,Petroleum Products,0.0836162808,GWh
S12000005,Clackmannanshire,Local Authority,2010,Public Sector,Coal,0.6975491642,GWh
S12000010,East Lothian,Local Authority,2010,Public Sector,Petroleum Products,0.6253462863,GWh
S12000005,Clackmannanshire,Local Authority,2010,Public Sector,Petroleum Products,0.0545155901,GWh
S12000040,West Lothian,Local Authority,2010,Public Sector,Coal,0.7575229226,GWh
S12000042,Dundee City,Local Authority,2011,Public Sector,Coal,0.0042201781,GWh
S12000006,Dumfries and Galloway,Local Authority,2015,Public Sector,Petroleum Products,1.5623111421,GWh
S12000042,Dundee City,Local Authority,2007,Public Sector,Coal,0.0046994504,GWh
S12000005,Clackmannanshire,Local Authority,2008,Public Sector,Coal,0.655517751,GWh
S12000010,East Lothian,Local Authority,2012,Public Sector,Petroleum Products,0.684887839,GWh
S12000005,Clackmannanshire,Local Authority,2007,Public Sector,Petroleum Products,0.2680843512,GWh
S12000010,East Lothian,Local Authority,2013,Public Sector,Coal,1.3618053367,GWh
S12000040,West Lothian,Local Authority,2018,Public Sector,Petroleum Products,0.4178036562,GWh
S12000042,Dundee City,Local Authority,2008,Public Sector,Coal,0.0039252529,GWh
S12000018,Inverclyde,Local Authority,2007,Public Sector,Coal,0,GWh
S12000017,Highland,Local Authority,2016,Public Sector,Coal,2.9943360463,GWh
S12000005,Clackmannanshire,Local Authority,2008,Public Sector,Petroleum Products,0.1723310373,GWh
S12000008,East Ayrshire,Local Authority,2010,Public Sector,Coal,2.191822457,GWh
S12000006,Dumfries and Galloway,Local Authority,2015,Public Sector,Coal,0.9487528378,GWh
S12000040,West Lothian,Local Authority,2010,Public Sector,Petroleum Products,0.397001773,GWh
S12000041,Angus,Local Authority,2014,Public Sector,Coal,1.7390966671,GWh
S12000010,East Lothian,Local Authority,2012,Public Sector,Coal,1.226799447,GWh
S12000050,North Lanarkshire,Local Authority,2014,Public Sector,Coal,0.1129330452,GWh
S12000011,East Renfrewshire,Local Authority,2009,Public Sector,Coal,0,GWh
S12000011,East Renfrewshire,Local Authority,2012,Public Sector,Coal,0,GWh
S12000017,Highland,Local Authority,2016,Public Sector,Petroleum Products,39.467395178,GWh
S12000050,North Lanarkshire,Local Authority,2016,Public Sector,Coal,0.0147604006,GWh
S12000011,East Renfrewshire,Local Authority,2014,Public Sector,Coal,0,GWh
S12000040,West Lothian,Local Authority,2017,Public Sector,Petroleum Products,0.3841283283,GWh
S12000005,Clackmannanshire,Local Authority,2014,Public Sector,Coal,0.7064847839,GWh
S12000010,East Lothian,Local Authority,2008,Public Sector,Coal,1.2015254682,GWh
S12000040,West Lothian,Local Authority,2012,Public Sector,Coal,0.6706743276,GWh
S12000006,Dumfries and Galloway,Local Authority,2013,Public Sector,Petroleum Products,0.5896683305,GWh
S12000010,East Lothian,Local Authority,2008,Public Sector,Petroleum Products,1.8502389366,GWh
S12000005,Clackmannanshire,Local Authority,2013,Public Sector,Petroleum Products,0.0213926639,GWh
S12000008,East Ayrshire,Local Authority,2011,Public Sector,Petroleum Products,2.0923506018,GWh
S12000010,East Lothian,Local Authority,2007,Public Sector,Petroleum Products,2.1688390882,GWh
S12000041,Angus,Local Authority,2012,Public Sector,Coal,1.4945052067,GWh
S12000005,Clackmannanshire,Local Authority,2015,Public Sector,Coal,0.0914324084,GWh
S12000011,East Renfrewshire,Local Authority,2016,Public Sector,Petroleum Products,0.1354955011,GWh
S12000041,Angus,Local Authority,2012,Public Sector,Petroleum Products,0.2194115567,GWh
S12000041,Angus,Local Authority,2008,Public Sector,Petroleum Products,0.6635294022,GWh
S12000040,West Lothian,Local Authority,2012,Public Sector,Petroleum Products,0.4133093358,GWh
S12000005,Clackmannanshire,Local Authority,2014,Public Sector,Petroleum Products,0.0360466733,GWh
S12000006,Dumfries and Galloway,Local Authority,2013,Public Sector,Coal,7.0889340808,GWh
S12000010,East Lothian,Local Authority,2009,Public Sector,Petroleum Products,0.9483570573,GWh
S12000040,West Lothian,Local Authority,2011,Public Sector,Petroleum Products,1.0461305603,GWh
S12000019,Midlothian,Local Authority,2007,Public Sector,Petroleum Products,0.5504285942,GWh
S12000011,East Renfrewshire,Local Authority,2017,Public Sector,Coal,0,GWh
S12000041,Angus,Local Authority,2008,Public Sector,Coal,1.5068435784,GWh
S12000008,East Ayrshire,Local Authority,2011,Public Sector,Coal,2.2763847569,GWh
S12000041,Angus,Local Authority,2013,Public Sector,Coal,1.6612467032,GWh
S12000019,Midlothian,Local Authority,2010,Public Sector,Coal,1.7976873394,GWh
S12000005,Clackmannanshire,Local Authority,2011,Public Sector,Petroleum Products,0.1428606754,GWh
S12000006,Dumfries and Galloway,Local Authority,2014,Public Sector,Coal,7.3255392667,GWh
S12000042,Dundee City,Local Authority,2008,Public Sector,Petroleum Products,0.6742600659,GWh
S12000010,East Lothian,Local Authority,2009,Public Sector,Coal,1.2748557002,GWh
S12000018,Inverclyde,Local Authority,2006,Public Sector,Petroleum Products,1.2155701935,GWh
S12000005,Clackmannanshire,Local Authority,2013,Public Sector,Coal,0.6866074276,GWh
S12000042,Dundee City,Local Authority,2005,Public Sector,Petroleum Products,1.3851398617,GWh
S12000050,North Lanarkshire,Local Authority,2015,Public Sector,Petroleum Products,1.5075783153,GWh
S12000011,East Renfrewshire,Local Authority,2009,Public Sector,Petroleum Products,0.2067011995,GWh
S12000005,Clackmannanshire,Local Authority,2012,Public Sector,Coal,0.6160603942,GWh
S12000042,Dundee City,Local Authority,2010,Public Sector,Petroleum Products,0.5797658391,GWh
S12000005,Clackmannanshire,Local Authority,2012,Public Sector,Petroleum Products,0.0559727244,GWh
S12000028,South Ayrshire,Local Authority,2016,Public Sector,Petroleum Products,0.2638477864,GWh
S12000048,Perth and Kinross,Local Authority,2010,Public Sector,Petroleum Products,1.0128876358,GWh
S12000014,Falkirk,Local Authority,2007,Public Sector,Petroleum Products,5.1472433371,GWh
S12000035,Argyll and Bute,Local Authority,2012,Public Sector,Coal,6.2225963193,GWh
S12000036,City of Edinburgh,Local Authority,2015,Public Sector,Petroleum Products,3.0836415835,GWh
S12000034,Aberdeenshire,Local Authority,2005,Public Sector,Coal,11.073923948,GWh
S12000028,South Ayrshire,Local Authority,2015,Public Sector,Petroleum Products,0.2721374759,GWh
S12000014,Falkirk,Local Authority,2016,Public Sector,Coal,0.1197660075,GWh
S12000045,East Dunbartonshire,Local Authority,2010,Public Sector,Coal,0.0668310623,GWh
S12000028,South Ayrshire,Local Authority,2016,Public Sector,Coal,0.1251165751,GWh
S12000047,Fife,Local Authority,2009,Public Sector,Petroleum Products,1.8303836656,GWh
S12000028,South Ayrshire,Local Authority,2018,Public Sector,Petroleum Products,0.2762191989,GWh
S12000028,South Ayrshire,Local Authority,2018,Public Sector,Coal,0.1706806123,GWh
S12000036,City of Edinburgh,Local Authority,2014,Public Sector,Petroleum Products,2.2423798232,GWh
S12000045,East Dunbartonshire,Local Authority,2010,Public Sector,Petroleum Products,0.0907187683,GWh
S12000036,City of Edinburgh,Local Authority,2015,Public Sector,Coal,0.1564110908,GWh
S12000028,South Ayrshire,Local Authority,2017,Public Sector,Coal,0.1575687759,GWh
S12000048,Perth and Kinross,Local Authority,2010,Public Sector,Coal,5.8394575993,GWh
S12000028,South Ayrshire,Local Authority,2017,Public Sector,Petroleum Products,0.2539557038,GWh
S12000028,South Ayrshire,Local Authority,2013,Public Sector,Coal,0.9325286622,GWh
S12000036,City of Edinburgh,Local Authority,2016,Public Sector,Petroleum Products,2.9795542232,GWh
S12000045,East Dunbartonshire,Local Authority,2009,Public Sector,Petroleum Products,0.1417189699,GWh
S12000028,South Ayrshire,Local Authority,2013,Public Sector,Petroleum Products,0.1057854333,GWh
S12000047,Fife,Local Authority,2009,Public Sector,Coal,11.794257456,GWh
S12000028,South Ayrshire,Local Authority,2012,Public Sector,Coal,0.8374913492,GWh
S12000018,Inverclyde,Local Authority,2015,Public Sector,Petroleum Products,0.4030192281,GWh
S12000048,Perth and Kinross,Local Authority,2012,Public Sector,Coal,5.2064009021,GWh
S12000028,South Ayrshire,Local Authority,2012,Public Sector,Petroleum Products,0.2778488061,GWh
S12000036,City of Edinburgh,Local Authority,2017,Public Sector,Coal,0.2039813147,GWh
S12000036,City of Edinburgh,Local Authority,2016,Public Sector,Coal,0.1619701843,GWh
S12000048,Perth and Kinross,Local Authority,2011,Public Sector,Coal,5.922385698,GWh
S12000028,South Ayrshire,Local Authority,2014,Public Sector,Petroleum Products,0.1815123291,GWh
S12000034,Aberdeenshire,Local Authority,2005,Public Sector,Petroleum Products,13.078770267,GWh
